OG0001875_00	XP_053695502.1	97.9	Gos28	golgi SNAP receptor complex member Gos28
OG0001876_00	XP_019548113.3	90.5	LOC109418389	BCL-6 corepressor-like protein 1
OG0001877_00	XP_001659371.1	100	Cdc42	Cell division cycle 42
OG0001878_00	XP_001657723.1	96.0	sbr	nuclear RNA export factor small bristles
OG0001879_00	XP_040222594.2	91.5	Agpat1	1-Acylglycerol-3-phosphate O-acyltransferase 1
OG0001880_00	XP_029721671.2	96.2	LOC115262909	ESF1 homolog
OG0001881_00	XP_053696761.1	97.9	fs(1)N	female sterile (1) Nasrat
OG0001882_00	XP_001659576.1	99.7	CAH9	Carbonic anhydrase 9
OG0001883_00	XP_001659573.1	100	LOC5571130	uncharacterized LOC5571130
OG0001884_00	XP_001657384.1	99.7	LOC5567369	leucine-rich PPR motif-containing protein, mitochondrial
OG0001885_00	XP_021704494.1	99.6	cv-d	vitellogenin-like lipoprotein
OG0001886_00	XP_053693465.1	92.0	BRWD3	bromodomain and WD repeat-containing protein
OG0001887_00	XP_021705453.1	99.6	LOC5577686	uncharacterized LOC5577686
OG0001888_00	XP_053697145.1	89.6	LOC128744298	RNA-binding protein asd-2-like
OG0001889_00	XP_053696280.1	87.8	LOC128743682	high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A
OG0001890_00	XP_011493585.1	100	LOC5574400	sorbitol dehydrogenase
OG0001891_00	XP_021706760.1	100	LOC5574412	mitochondrial chaperone BCS1
OG0001892_00	XP_053697598.1	95.4	LOC128744543	uncharacterized LOC128744543
OG0001893_00	XP_001653219.1	100	LOC5570558	serine protease inhibitor 88Ea
OG0001894_00	XP_001653210.1	100	LOC5570554	peptidyl-prolyl cis-trans isomerase FKBP2
OG0001895_00	XP_019545199.3	98.9	Rnp4F	RNA-binding protein 4F
OG0001896_00	XP_003436763.2	77.8	LOC1274104	cryptochrome-1
OG0001897_00	XP_001655780.1	100	LOC5575635	uncharacterized LOC5575635
OG0001898_00	XP_001648899.1	100	LOC5564552	short coiled-coil protein homolog
OG0001899_00	XP_029725121.2	96.1	woc	zinc finger protein without children
OG0001900_00	XP_001648902.1	99.1	mRpL19	mitochondrial ribosomal protein L19
OG0001902_00	XP_021708709.1	99.5	LOC5565019	ATP-binding cassette sub-family A member 1
OG0001903_00	XP_001655002.2	100	Arv1	ACAT-related protein required for viability 1
OG0001904_00	XP_053690976.1	100	ProRS-m	prolyl-tRNA synthetase 2-like protein, mitochondrial
OG0001905_00	XP_062561248.1	97.4	Set	NAP domain-containing protein SET
OG0001906_00	XP_001655016.1	100	RpLP0	ribosomal protein LP0
OG0001907_00	XP_062712412.1	98.7	LOC109410419	F-BAR domain only protein 2
OG0001908_00	XP_029728594.1	96.5	AdamTS-B	ADAM metallopeptidase with thrombospondin type 1 motif B
OG0001909_00	XP_029727133.2	76.3	hid	head involution defective
OG0001910_00	XP_021708382.1	100	LanB1	laminin subunit beta-1
OG0001911_00	XP_062711237.1	99.1	LOC134289440	protein patched homolog 3-like
OG0001912_00	XP_061500634.1	83.8	LOC1281711	uncharacterized LOC1281711
OG0001913_00	XP_021708544.1	99.6	DCTN1-p150	dynactin subunit 1
OG0001914_00	XP_001657519.1	99.8	LOC5567525	nicalin-1
OG0001915_00	XP_029727679.1	99.8	Dhc64C	dynein heavy chain, cytoplasmic
OG0001916_00	XP_035897238.1	100	Prosalpha2	proteasome alpha2 subunit
OG0001917_00	XP_001662942.1	100	LOC5576835	V-type proton ATPase subunit G
OG0001918_00	XP_001656763.1	100	LOC5578023	39S ribosomal protein L17, mitochondrial
OG0001919_00	XP_053693870.1	99.4	LOC128741822	nucleolar complex protein 4 homolog A
OG0001920_00	XP_062713128.1	99.5	LOC134290108	uncharacterized protein C1orf131 homolog
OG0001921_00	XP_035899940.1	96.9	LOC118506647	A-agglutinin anchorage subunit-like
OG0001922_00	XP_040227502.2	91.6	LOC120952297	phospholipid phosphatase 4
OG0001923_00	XP_001656748.2	99.1	LOC5578010	acylpyruvase FAHD1, mitochondrial
OG0001924_00	XP_021704856.1	100	Srp72	signal recognition particle 72
OG0001925_00	XP_062714421.1	88.0	LOC134291115	protein disconnected-like
OG0001926_00	XP_001656734.1	100	LOC5577996	60S ribosomal protein L32
OG0001927_00	XP_021707759.1	100	LOC5577994	ninjurin-2
OG0001928_00	XP_021705544.1	100	RpL13	ribosomal protein L13
OG0001929_00	XP_021705810.1	100	LOC5565978	uncharacterized LOC5565978
OG0001930_00	XP_001663382.1	99.4	LOC5577456	dnaJ homolog subfamily B member 12
OG0001931_00	XP_021710132.1	99.7	LOC5577454	cytosolic carboxypeptidase 6
OG0001932_00	XP_062715460.1	99.6	LOC134291557	uncharacterized LOC134291557
OG0001933_00	XP_001845258.2	99.0	mldr	mitochondrial ribonuclease P catalytic subunit
OG0001934_00	XP_035902289.1	86.4	Snrk	SNF related kinase
OG0001935_00	XP_029728507.2	90.8	LOC109404871	uncharacterized LOC109404871
OG0001936_00	XP_053690989.1	100	LOC128739521	putative serine protease K12H4.7
OG0001937_00	XP_001656074.1	100	LOC5576340	TFIIH basal transcription factor complex helicase XPD subunit
OG0001938_00	XP_001656073.1	100	LOC5576335	transmembrane protein 104 homolog
OG0001939_00	XP_001663454.2	92.7	LOC5577674	DNA repair protein complementing XP-C cells homolog
OG0001940_00	XP_038115931.1	81.9	Ctr1A	Copper transporter 1A
OG0001941_00	XP_053695320.1	98.2	MKP-4	dual specificity protein phosphatase MPK-4
OG0001942_00	XP_001237411.2	98.0	RpS6	ribosomal protein S6
OG0001943_00	XP_019528900.3	95.2	mre11	double strand break repair nuclease mre11
OG0001944_00	XP_001647884.1	100	Aos1	SUMO1 activating enzyme subunit 1
OG0001945_00	XP_061507705.1	93.8	LOC1278787	DNA-dependent protein kinase catalytic subunit
OG0001946_00	XP_062715628.1	98.7	Marf	Mitochondrial assembly regulatory factor
OG0001947_00	XP_019538552.1	99.8	fzr	fizzy and cell division cycle 20 related
OG0001948_00	XP_001649220.1	100	LOC5564862	cytochrome b5
OG0001949_00	XP_029732153.2	99.8	LOC109430482	zinc finger CCCH-type with G patch domain-containing protein
OG0001950_00	XP_019538559.3	96.0	LOC109409565	uncharacterized LOC109409565
OG0001951_00	XP_053694704.1	95.9	Cdc7	Cdc7 kinase
OG0001952_00	XP_001649215.1	100	LOC5564890	actin-related protein 2/3 complex subunit 3
OG0001953_00	XP_021704848.1	99.1	LOC5564863	organic cation transporter protein
OG0001954_00	XP_308056.6	98.8	LOC1269419	cytochrome P450 4C1
OG0001955_00	XP_053691286.1	99.3	LOC128739809	uncharacterized LOC128739809
OG0001956_00	XP_019565351.3	87.0	LOC109433374	zinc finger protein 723
OG0001957_00	XP_021705275.1	98.3	LOC5574821	uncharacterized LOC5574821
OG0001958_00	XP_038117838.1	95.6	pasha	microprocessor complex subunit partner of drosha
OG0001959_00	XP_001651431.1	100	Gld	Glucose dehydrogenase
OG0001960_00	XP_029733114.1	98.1	Orco	odorant receptor co-receptor
OG0001961_00	XP_019543203.3	96.3	nerfin-1	nervous fingers 1
OG0001962_00	XP_001651263.1	100	LOC5566889	protein-cysteine N-palmitoyltransferase Rasp
OG0001963_00	XP_001651262.1	100	LOC5566844	peptidyl-prolyl cis-trans isomerase NIMA-interacting 4
OG0001964_00	XP_001651261.1	99.1	LOC5566879	HBS1-like protein
OG0001965_00	XP_021709060.1	99.2	Pkc98E	Protein kinase C
OG0001966_00	XP_061501760.1	98.2	SelR	methionine sulfoxide reductase SelR
OG0001967_00	XP_040229727.1	98.2	bor	ATPase family AAA domain containing bor
OG0001968_00	XP_021705640.1	100	LOC5572559	endothelin-converting enzyme homolog
OG0001969_00	XP_001654078.2	96.5	LOC5572563	SAP domain-containing ribonucleoprotein
OG0001970_00	XP_021705036.1	100	Cul5	cullin 5
OG0001971_00	XP_035900654.1	95.1	PSMG1	Proteasome assembly chaperone 1
OG0001972_00	XP_001658322.1	100	LOC5569094	COMM domain-containing protein 2
OG0001973_00	XP_001658323.1	97.6	mRpS18A	mitochondrial ribosomal protein S18A
OG0001974_00	XP_312544.4	98.9	LOC1273554	MYG1 exonuclease
OG0001975_00	XP_062699015.1	98.2	LOC109416447	diacylglycerol kinase eta
OG0001976_00	XP_001662562.1	95.3	LOC5576273	cytochrome c oxidase assembly protein COX15 homolog
OG0001977_00	XP_001660010.2	91.4	LOC5571914	uncharacterized LOC5571914
OG0001978_00	XP_038114795.1	88.4	Pits	Protein interacting with Ttk69 and Sin3A
OG0001979_00	XP_038118602.1	99.8	Sym	symplekin scaffold protein
OG0001980_00	XP_053691128.1	95.5	LOC128739657	uncharacterized LOC128739657
OG0001982_00	XP_053691130.1	82.5	Cph	BCL11 transcription factor chronophage
OG0001983_00	XP_040222796.1	100	U2af50	U2 small nuclear riboprotein auxiliary factor 50
OG0001984_00	XP_021705148.1	99.4	LOC110677835	extracellular serine/threonine protein CG31145-like
OG0001985_00	XP_001658839.2	98.6	LOC5569943	polypeptide N-acetylgalactosaminyltransferase 35A
OG0001986_00	XP_001849278.2	100	LOC6039726	apolipophorin-3
OG0001987_00	XP_062713502.1	98.4	LOC115261817	procathepsin L-like
OG0001988_00	XP_021708619.1	97.0	pcx	pecanex
OG0001989_00	XP_053696944.1	96.0	hyd	E3 ubiquitin-protein ligase hyd
OG0001990_00	XP_029736172.1	99.0	Mpv17	Mitochondrial inner membrane protein MPV17
OG0001991_00	XP_053693766.1	76.3	LOC128741767	DNA-binding protein K10-like
OG0001992_00	XP_021706629.1	100	Pgd	phosphogluconate dehydrogenase
OG0001993_00	XP_062715629.1	97.2	LOC115260368	uncharacterized LOC115260368
OG0001994_00	XP_001843123.2	95.0	LOC6032543	uncharacterized LOC6032543
OG0001995_00	XP_053694225.1	95.2	tinc	transmembrane protein tincar
OG0001996_00	XP_001651824.1	100	Prosbeta3	proteasome subunit beta type-3
OG0001997_00	XP_029727758.2	86.1	LOC115253773	gonadotropin-releasing hormone receptor
OG0001998_00	XP_053693613.1	100	Ctr9	RNA polymerase-associated protein Ctr9
OG0001999_00	XP_021704914.1	84.8	ens	MAP7 domain containing protein ensconsin
OG0002000_00	XP_001652323.1	100	Chd64	transgelin calponin-3
OG0002001_00	XP_062565184.1	86.3	Tm1	tropomyosin 1
OG0002002_00	XP_001655951.1	100	Tm2	tropomyosin 2
OG0002003_00	XP_062716789.1	95.8	LOC109431918	zinc finger protein rotund
OG0002004_00	XP_038114865.1	96.0	uex	metal transporter uex
OG0002005_00	XP_062712929.1	100	LOC134290020	copper homeostasis protein cutC homolog
OG0002006_00	XP_021706182.1	99.3	LOC5579224	vacuolar protein sorting-associated protein 16B
OG0002007_00	XP_038117560.1	96.7	LOC6052111	tetratricopeptide repeat protein 39C
OG0002008_00	XP_001654273.2	100	LOC5572951	solute carrier family 35 member G1
OG0002009_00	XP_001654276.2	99.8	LOC5572948	trichoplein keratin filament-binding protein
OG0002010_00	XP_001654274.2	99.3	sals	sarcomere length short
OG0002011_00	XP_053693597.1	79.2	LOC128741665	arginine/serine-rich coiled-coil protein 2-like
OG0002012_00	XP_019553139.2	85.7	LOC109422727	terminal uridylyltransferase Tailor
OG0002013_00	XP_035890984.1	89.8	LOC118502643	uncharacterized LOC118502643
OG0002014_00	XP_001648773.2	100	LOC5564424	uncharacterized LOC5564424
OG0002015_00	XP_021704855.1	99.5	LOC5564429	uncharacterized LOC5564429
OG0002016_00	XP_001657581.2	87.7	nsl1	non-specific lethal 1
OG0002017_00	XP_053691223.1	77.5	LOC128739751	uncharacterized LOC128739751
OG0002018_00	XP_001657575.2	95.9	js	jiangshi
OG0002019_00	XP_038121559.1	96.3	LOC6044517	polyserase-2
OG0002020_00	XP_001652913.1	95.7	LOC5569650	E3 ubiquitin-protein ligase RNF220
OG0002021_00	XP_019529151.3	100	Rcc1	Regulator of chromosome condensation 1
OG0002022_00	XP_061508317.1	96.1	Sema5c	Semaphorin 5c
OG0002023_00	XP_021706357.1	100	LOC5569669	inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B
OG0002024_00	XP_001652924.1	96.1	Alg10	alpha-1,2-glucosyltransferase Alg10
OG0002025_00	XP_021705923.1	99.2	LOC5577951	prostaglandin E2 receptor EP4 subtype
OG0002026_00	XP_035897737.1	80.1	LOC118505697	GS homeobox 2-like
OG0002027_00	XP_062555634.1	99.3	SppL	signal peptide peptidase-like protein
OG0002028_00	XP_040170200.1	100	LOC120904345	solute carrier family 25 member 44
OG0002029_00	XP_001648513.1	99.8	DCAF12	DDB1 and CUL4 associated factor 12-like protein
OG0002030_00	XP_038122366.1	99.1	LOC119770850	glutamate receptor ionotropic, kainate 2-like
OG0002031_00	XP_001653995.1	100	LOC5572320	3'-5' ssDNA/RNA exonuclease TatD
OG0002032_00	XP_053693139.1	96.4	frtz	WD repeat-containing and planar cell polarity effector protein fritz
OG0002033_00	XP_019531129.3	86.2	LOC109402847	zinc finger protein 665
OG0002034_00	XP_029712193.2	88.9	LOC109402790	box A-binding factor
OG0002035_00	XP_019529930.1	100	Svip	small VCP interacting protein
OG0002036_00	XP_001651134.1	100	LOC5566726	ATP synthase subunit b, mitochondrial
OG0002037_00	XP_021707300.1	97.8	LOC5575797	39S ribosomal protein L47, mitochondrial
OG0002038_00	XP_021699647.1	92.4	lost	methenyltetrahydrofolate synthase domain-containing protein lost
OG0002039_00	XP_062698390.1	92.1	LOC115255977	uncharacterized LOC115255977
OG0002040_00	XP_061505409.1	94.0	LOC1281616	angiopoietin-2
OG0002041_00	XP_001656976.1	99.6	LOC5578455	uncharacterized LOC5578455
OG0002042_00	XP_021710995.1	95.3	Rim	Rab3 interacting molecule
OG0002043_00	XP_021709864.1	100	LOC110679479	uncharacterized LOC110679479
OG0002044_00	XP_029718583.2	99.9	Impbeta11	importin beta11
OG0002045_00	XP_001648294.1	99.8	LOC5563971	uncharacterized LOC5563971
OG0002046_00	XP_021705502.1	100	shd	cytochrome P450 family 24 subfamily A member shade
OG0002047_00	XP_001661200.1	100	LOC5574130	kinesin-like protein KIF3A
OG0002048_00	XP_062711711.1	97.7	Rbp	RIMS binding protein
OG0002049_00	XP_061501069.1	98.6	LOC1271466	alpha-tocopherol transfer protein-like
OG0002050_00	XP_001661207.1	97.3	LOC5574139	uncharacterized protein C9orf85 homolog
OG0002051_00	XP_001661208.1	99.6	Vps37B	vacuolar protein sorting 37B
OG0002052_00	XP_001661209.1	100	LOC5574140	probable 18S rRNA (guanine-N(7))-methyltransferase
OG0002053_00	XP_029718640.1	100	LOC109403286	dnaJ homolog subfamily C member 30, mitochondrial
OG0002054_00	XP_001652243.1	100	LOC5579952	replication factor C subunit 4
OG0002055_00	XP_038118315.1	93.2	Usp8	Ubiquitin specific protease 8
OG0002056_00	XP_062716491.1	100	LOC109417350	zinc finger CCHC domain-containing protein 10
OG0002057_00	XP_039443206.1	93.3	Sap47	Synapse-associated protein 47kD
OG0002058_00	XP_021705791.1	96.8	Taf6	TBP-associated factor 6
OG0002059_00	XP_062712250.1	97.4	boss	G protein coupled receptor bride of sevenless
OG0002060_00	XP_062716777.1	99.7	LOC109398904	solute carrier family 35 member B1 homolog
OG0002061_00	XP_001659401.2	100	LOC5570890	L-galactose dehydrogenase
OG0002062_00	XP_021709761.1	99.5	LOC5570891	transforming growth factor-beta-induced protein ig-h3
OG0002063_00	XP_001663577.1	99.2	Coprox	oxygen-dependent coproporphyrinogen-III oxidase
OG0002064_00	XP_040228103.2	93.3	LOC120952705	uncharacterized LOC120952705
OG0002065_00	XP_001663344.1	99.6	LOC5577309	40S ribosomal protein S3a
OG0002066_00	XP_001651586.1	98.5	LOC5567157	DALR anticodon-binding domain-containing protein 3
OG0002067_00	XP_001651583.1	100	Sf3b6	splicing factor 3b subunit 6
OG0002068_00	XP_001654706.1	100	pasi1	septate junction component pasiflora 1
OG0002069_00	XP_001663940.1	97.6	Brd8	Bromodomain containing 8
OG0002070_00	XP_029718938.1	56.4	LOC109427215	mucin-16
OG0002071_00	XP_021708365.1	97.9	Ddrgk1	DDRGK domain containing 1
OG0002072_00	XP_040155850.1	99.5	Tango9	transport and golgi organization 9
OG0002073_00	XP_021710798.1	99.9	Mms19	MMS19 nucleotide excision repair protein
OG0002074_00	XP_029718907.2	100	MED28	mediator complex subunit 28
OG0002075_00	XP_061498018.1	95.0	Gpat4	Glycerol-3-phosphate acyltransferase 4
OG0002076_00	XP_062714192.1	99.4	LOC109427264	uncharacterized LOC109427264
OG0002077_00	XP_021706269.1	99.8	LOC110678058	SAM50-like protein CG7639
OG0002078_00	XP_001652571.1	100	Atg8a	GABA type A receptor-associated protein autophagy-related 8a
OG0002079_00	XP_001652572.1	99.8	AMPKalpha	AMP-activated protein kinase alpha subunit
OG0002080_00	XP_062714515.1	97.0	LOC115261477	probable ATP-dependent RNA helicase kurz
OG0002081_00	XP_062714610.1	98.7	LOC109404970	protein sex-lethal
OG0002082_00	XP_062559710.1	90.3	pigs	GAS2-like protein pickled eggs
OG0002083_00	XP_021711347.1	99.6	IntS2	integrator complex subunit 2
OG0002084_00	XP_001656883.2	99.5	Rab35	RAS oncogene family member Rab35
OG0002085_00	XP_021704301.1	95.7	LOC5569004	methyltransferase-like protein 9
OG0002086_00	XP_062714662.1	88.2	smash	smallish
OG0002087_00	XP_021708469.1	100	Actn	alpha actinin
OG0002088_00	XP_038109395.1	92.4	Mhcl	Myosin heavy chain-like
OG0002089_00	XP_038112191.1	84.9	Snap29	Synaptosomal-associated protein 29kDa
OG0002090_00	XP_019541694.3	99.0	Art7	arginine methyltransferase 7
OG0002091_00	XP_001653775.1	100	ras	Inosine-5'-monophosphate dehydrogenase ras
OG0002092_00	XP_001653776.1	100	LOC5571756	carnosine N-methyltransferase
OG0002093_00	XP_001653781.1	100	LOC5571755	mitochondrial pyruvate carrier 2
OG0002094_00	XP_001662506.1	100	LOC5576157	IDLSRF-like peptide
OG0002095_00	XP_061512000.1	65.7	Delta	neurogenic locus protein delta
OG0002096_00	XP_021706441.1	97.6	unc79	UNC-79 domain-containing protein
OG0002097_00	XP_062714861.1	99.6	GlnRS	Glutaminyl-tRNA synthetase
OG0002098_00	XP_001660430.2	99.4	Atg7	Autophagy-related 7
OG0002099_00	XP_001660426.1	100	Vha36-1	V-type proton ATPase subunit Vha36-1
OG0002100_00	XP_021704810.1	100	LOC110677764	60S ribosomal protein L13a-like
OG0002101_00	XP_021704609.1	93.7	LOC5564774	visual system homeobox 2
OG0002102_00	XP_001649114.1	99.5	mRpL30	mitochondrial ribosomal protein L30
OG0002103_00	XP_001649116.1	100	mgr	prefoldin subunit mgr
OG0002104_00	XP_001863423.1	93.6	LOC6046192	c-Myc-binding protein
OG0002105_00	XP_021710853.1	95.5	Torsin	torsin family member
OG0002106_00	XP_053683706.1	92.7	LOC128733882	protein suppressor of sable-like
OG0002107_00	XP_001660614.1	100	LOC5572853	spermidine synthase
OG0002108_00	XP_029733977.1	89.3	Smr	nuclear receptor corepressor smrter
OG0002109_00	XP_021708008.1	98.9	sno	Protein strawberry notch
OG0002110_00	XP_035898482.1	99.4	l(1)G0020	RNA cytidine acetyltransferase l(1)G0020
OG0002111_00	XP_021709303.1	100	LOC5577132	potential E3 ubiquitin-protein ligase ariadne-1
OG0002112_00	XP_021708504.1	98.0	beta-Spec	spectrin beta chain
OG0002113_00	XP_021709810.1	97.5	raskol	Ras GTPase-activating protein raskol
OG0002114_00	XP_001651510.2	100	Rrp42	exosome complex component Rrp42
OG0002115_00	XP_001651509.2	99.7	Mlh1	DNA mismatch repair ATPase Mlh1
OG0002116_00	XP_001651507.1	99.4	LOC5579830	arginine-hydroxylase NDUFAF5, mitochondrial
OG0002117_00	XP_001651506.2	96.5	LOC5579831	CDK5 and ABL1 enzyme substrate 2
OG0002118_00	XP_021705667.1	99.9	LOC5578183	uncharacterized LOC5578183
OG0002119_00	XP_053690313.1	93.8	S1P	membrane-bound transcription factor site-1 protease
OG0002120_00	XP_029724278.2	98.1	LOC109432004	protein Cep78 homolog
OG0002121_00	XP_021707946.1	99.6	LOC5570570	uncharacterized LOC5570570
OG0002122_00	XP_001654322.2	100	LOC5572994	selenium-binding protein 1-B
OG0002123_00	XP_021706626.1	100	SmydA-4	SET and MYND domain containing, arthropod-specific, member 4
OG0002124_00	XP_061517132.1	97.5	LOC1268647	28 kDa heat- and acid-stable phosphoprotein
OG0002125_00	XP_038109328.1	94.9	barr	non-SMC condensin I complex subunit H
OG0002126_00	XP_001657235.1	100	Sec61beta	Sec61 translocon subunit beta
OG0002127_00	XP_001657237.1	100	lark	RNA-binding protein lark
OG0002128_00	XP_053683316.1	99.9	Reck	Reversion-inducing-cysteine-rich protein with kazal motifs
OG0002129_00	XP_035892542.1	98.8	mRpL39	mitochondrial ribosomal protein L39
OG0002130_00	XP_029726685.1	98.8	LOC109418078	poly(A)-specific ribonuclease PARN
OG0002131_00	XP_001655996.2	91.1	LOC5576219	H/ACA ribonucleoprotein complex non-core subunit NAF1
OG0002132_00	XP_001663853.2	100	eIF2alpha	eukaryotic translation initiation factor 2 subunit alpha
OG0002133_00	XP_001653480.2	99.7	LOC5571172	uncharacterized protein C05D11.1
OG0002134_00	XP_001653486.1	100	SdhC	Succinate dehydrogenase, subunit C
OG0002135_00	XP_062713948.1	89.1	LOC109418772	protein embryonic gonad
OG0002136_00	XP_021707189.1	99.8	LOC5574553	serine-enriched protein
OG0002137_00	XP_001661504.1	100	SmE	Small ribonucleoprotein particle protein SmE
OG0002138_00	XP_001661502.1	99.3	LOC5574552	uncharacterized LOC5574552
OG0002139_00	XP_019548585.3	97.1	eco	Establishment of cohesion
OG0002140_00	XP_053688841.1	99.4	LOC128738045	dynein regulatory complex protein 11
OG0002141_00	XP_058467683.1	96.0	B52	serine and arginine rich splicing factor B52
OG0002142_00	XP_021704549.1	95.5	LOC5565223	potassium channel subfamily K member 18
OG0002143_00	XP_021707432.1	96.5	LOC5565213	transmembrane and TPR repeat-containing protein 1
OG0002144_00	XP_309465.4	98.6	LOC1270745	uncharacterized LOC1270745
OG0002146_00	XP_011493107.1	100	LOC5563910	death-associated protein 1
OG0002147_00	XP_001663916.1	100	ave	sterile alpha motif domain-containing protein aveugle
OG0002148_00	XP_001663917.1	96.9	LOC5578526	actin cytoskeleton-regulatory complex protein PAN1
OG0002149_00	XP_001652845.1	100	RpL21	ribosomal protein L21
OG0002150_00	XP_001652851.2	100	viaf	viral IAP-associated factor
OG0002151_00	XP_019565150.1	100	LOC109433204	protein snakeskin
OG0002152_00	XP_053684576.1	95.0	LOC128734406	ataxin-2 homolog
OG0002153_00	XP_038111823.1	91.8	Wbp2	WW domain binding protein 2
OG0002154_00	XP_038112063.1	90.4	LOC6052087	complement factor I
OG0002155_00	XP_029713544.2	88.1	LOC115257754	protein split ends
OG0002156_00	XP_038113040.1	98.1	LOC6045851	leucine-rich repeat neuronal protein 2
OG0002157_00	XP_309933.5	92.4	LOC1271184	esterase B1
OG0002158_00	XP_001859475.2	92.6	LOC6043515	uncharacterized LOC6043515
OG0002159_00	XP_021708993.1	100	GIIIspla2	Phospholipase A2 group III
OG0002160_00	XP_021711473.1	94.6	cg	zinc finger transcription protein combgap
OG0002161_00	XP_019555176.2	98.9	LOC109424483	ubiquitin carboxyl-terminal hydrolase nonstop
OG0002162_00	XP_053689410.1	96.9	LOC128738372	protein argonaute-2
OG0002164_00	XP_001654766.1	100	cN-IIIB	cytosolic 5'-nucleotidase IIIB
OG0002165_00	XP_038113256.1	100	LOC6043662	elongation of very long chain fatty acids protein 4
OG0002166_00	XP_021707882.1	100	LOC5579667	arylsulfatase B
OG0002167_00	XP_053685950.1	95.2	Alk	Anaplastic lymphoma kinase
OG0002168_00	XP_035893647.1	78.5	Rtf1	RNA polymerase-associated protein Rtf1
OG0002169_00	XP_021706395.1	89.8	LOC5572223	zinc finger CCHC domain-containing protein 24
OG0002170_00	XP_062717245.1	98.1	LOC109415955	uncharacterized LOC109415955
OG0002171_00	XP_001656348.2	100	LOC5577242	copper transport protein ATOX1
OG0002172_00	XP_038109366.1	98.6	LOC6053965	bestrophin-4
OG0002173_00	XP_040164602.1	67.2	ADD1	ADD domain-containing protein 1
OG0002174_00	XP_021705146.1	94.1	LOC5565500	protein SON
OG0002175_00	XP_021710700.1	99.4	LOC5579530	raf homolog serine/threonine-protein kinase phl
OG0002176_00	XP_021705127.1	94.9	LOC23687820	pre-mRNA-splicing factor 38B
OG0002177_00	XP_001850110.2	98.9	LOC6040762	angiotensin-converting enzyme
OG0002178_00	XP_001656299.2	100	Rrp4	exosome complex component Rrp4
OG0002179_00	XP_001663406.1	100	LOC5577488	cysteine-rich PDZ-binding protein
OG0002180_00	XP_019542378.3	99.4	mtDNA-helicase	mitochondrial DNA helicase
OG0002181_00	XP_001663404.1	97.1	deltaCOP	coatomer subunit delta
OG0002182_00	XP_029713609.2	94.9	LOC109418478	ATP-dependent RNA helicase DDX24
OG0002183_00	XP_311420.5	99.5	LOC1272506	sister chromatid cohesion protein DCC1
OG0002184_00	XP_040161698.1	99.0	Ssb-c31a	single stranded-binding protein c31A
OG0002185_00	XP_021707848.1	100	LOC110678790	transmembrane protein 222
OG0002186_00	XP_038108254.1	97.3	LOC6045066	uncharacterized LOC6045066
OG0002187_00	XP_001661802.1	100	thoc5	THO complex subunit 5
OG0002188_00	XP_053686054.1	93.4	lov	BTB/POZ domain-containing jim lovell protein
OG0002189_00	XP_001660326.1	100	Hacl	2-hydroxyacyl-CoA lyase
OG0002190_00	XP_001651565.1	100	Ate1	arginyltransferase 1
OG0002191_00	XP_019562731.3	94.7	LOC109431050	zinc finger protein GLI4
OG0002192_00	XP_021707611.1	100	LOC110678706	pre-mRNA-splicing factor Syf2-like
OG0002193_00	XP_029721522.2	100	LOC109431048	activator of 90 kDa heat shock protein ATPase homolog 1
OG0002194_00	XP_021709385.1	100	LOC110679323	calmodulin-beta-like
OG0002195_00	XP_062698417.1	97.5	LOC109431029	muscarinic acetylcholine receptor DM1-like
OG0002196_00	XP_021708061.1	98.1	LOC5577806	uncharacterized LOC5577806
OG0002198_00	XP_062698490.1	95.7	LOC109433101	uncharacterized LOC109433101
OG0002199_00	XP_001656214.2	100	LOC5576708	uncharacterized LOC5576708
OG0002200_00	XP_038107177.1	99.5	LOC6046545	uncharacterized LOC6046545
OG0002201_00	XP_040164711.1	100	GstS1	Glutathione S transferase S1
OG0002202_00	XP_001655624.2	98.7	l(2)k09848	WD repeat domain 74 lethal (2) k09848
OG0002203_00	XP_021710745.1	100	Polr3A	RNA polymerase III subunit A
OG0002204_00	XP_038111157.1	99.6	LOC6037734	CXXC-type zinc finger protein 1
OG0002205_00	XP_062698712.1	95.7	Ehbp1	Eps15 homology domain containing protein-binding protein 1
OG0002206_00	XP_040232125.2	98.7	pds5	cohesin associated factor B pds5
OG0002207_00	XP_062698725.1	94.7	LOC115262739	integral membrane protein GPR180
OG0002208_00	XP_029721257.2	99.8	LOC115262712	26S proteasome non-ATPase regulatory subunit 5
OG0002209_00	XP_021704242.1	100	Tbce	Tubulin-binding cofactor E
OG0002210_00	XP_021709991.1	96.0	LOC5578235	hyaluronidase A
OG0002211_00	XP_053684426.1	99.5	E(z)	histone-lysine N-methyltransferase E(z)
OG0002212_00	XP_053685006.1	96.2	SAK	polo like kinase SAK
OG0002213_00	XP_053690308.1	96.4	LOC128738876	cationic amino acid transporter 2-like
OG0002214_00	XP_001652516.1	97.9	LOC5568694	mitochondrial uncoupling protein 2
OG0002215_00	XP_062698589.1	97.8	LOC134284181	recQ-mediated genome instability protein 1-like
OG0002216_00	XP_001652521.1	99.7	LOC5568698	beta-1,3-glucan-binding protein
OG0002217_00	XP_040165165.1	100	Rae1	ribonucleic acid export 1
OG0002218_00	XP_029721189.2	95.8	bora	aurora kinase A activator-like protein bora
